# file: SD_GAUSS_POLE_LENGTH_ASSEMBLY_PHY.tsv
# generated: 2021-01-12 11:25:37.265633
# source file: SD_GAUSS_POLE_LENGTH_ASSEMBLY_ENG.tsv
# Rigidity [Tm]: 6.670000
# reference radius [m]: 0.005000
# nominal order: 2
# nominal type: 1
# Original Header: 
#># file: SD_GAUSS_POLE_LENGTH_ASSEMBLY.tsv
#># generated: 2020-08-25 10:38:20
#># source file: SD.py
#># nominal order: 3
#># main field [Gauss]: 1281.26
#># main circuit current [Amp-turns]: 2100.0
#># reference radius [m]: 0.005
#># units: Gauss
#># pole profile tolerance width  ( RD AZ ROT ) [um]: 40
#># pole length tolerance width (per assembly) [um]: 100
#># power supply stability width (per circuit) [ppm]: 0
#># yoke pieces: 2
#># yoke assembly tolerance width - sliding  [um]: 50
#># yoke assembly tolerance width - gap      [um]: 0
#># yoke assembly tolerance width - rotation [uRad]: 0
#># pole assembly tolerance width - sliding  [um]: 50
#># pole assembly tolerance width - gap      [um]: 0
#># pole assembly tolerance width - rotation [uRad]: 0
#
01	+5.371243163e-05	+4.030682694e-05
02	+7.933643088e-03	+7.926833682e-03
03	+1.446844613e+00	+5.110309220e-01
04	+1.068809830e+02	+1.081591710e+02
05	+8.730704638e+03	+8.638474181e+03
06	+3.727851645e+04	+7.512109035e+05
07	+2.335456715e+07	+2.305638843e+07
08	+4.838532147e+08	+4.892976120e+08
09	+6.262658238e+10	+1.379318167e+10
10	+5.046864231e+12	+5.091835802e+12
11	+3.112275517e+14	+3.075257413e+14
12	+2.001331787e+15	+1.865707595e+16
13	+5.756363809e+17	+5.658180348e+17
14	+3.150418523e+19	+3.160718085e+19
15	+3.810328009e+21	+5.618678518e+20
