# file: QD3_GAUSS_POLE_LENGTH_ASSEMBLY_PHY.tsv
# generated: 2021-01-12 11:25:37.099780
# source file: QD3_GAUSS_POLE_LENGTH_ASSEMBLY_ENG.tsv
# Rigidity [Tm]: 6.670000
# reference radius [m]: 0.005000
# nominal order: 1
# nominal type: 1
# Original Header: 
#># file: QD3_GAUSS_POLE_LENGTH_ASSEMBLY.tsv
#># generated: 2020-08-25 10:37:54
#># source file: QD3.py
#># nominal order: 2
#># main field [Gauss]: 5210.07
#># main circuit current [Amp-turns]: 5910.0
#># reference radius [m]: 0.005
#># units: Gauss
#># pole profile tolerance width  ( RD AZ ROT ) [um]: 40
#># pole length tolerance width (per assembly) [um]: 100
#># power supply stability width (per circuit) [ppm]: 0
#># yoke pieces: 2
#># yoke assembly tolerance width - sliding  [um]: 50
#># yoke assembly tolerance width - gap      [um]: 0
#># yoke assembly tolerance width - rotation [uRad]: 0
#># pole assembly tolerance width - sliding  [um]: 50
#># pole assembly tolerance width - gap      [um]: 0
#># pole assembly tolerance width - rotation [uRad]: 0
#
01	+6.834483397e-05	+6.741447964e-05
02	+1.200116771e-02	+8.486759895e-03
03	+9.388378891e-01	+9.301414375e-01
04	+1.055635166e+01	+7.714831310e+01
05	+1.634531472e+03	+1.616996625e+03
06	+6.843742757e+04	+3.472799394e+04
07	+4.910721236e+06	+4.881903239e+06
08	+9.639446123e+07	+2.437308319e+08
09	+7.457275509e+09	+7.391254652e+09
10	+6.681329374e+11	+2.397364774e+11
11	+3.592092181e+13	+3.566225150e+13
12	+9.660482006e+14	+2.102156601e+15
13	+7.724341263e+16	+7.673594654e+16
14	+6.821295567e+18	+2.286863629e+18
15	+3.525783411e+20	+3.499225008e+20
