# file: SR_HBEND_SYST_PHY.tsv
# generated: 2021-01-12 11:25:37.432858
# source file: SR_HBEND_SYST_ENG.tsv
# Rigidity [Tm]: 6.670000
# reference radius [m]: 0.003000
# nominal order: 0
# nominal type: 1
# Original Header: 
#># Created by M. Venturini on 06/08/20
#># Data source file: "AL1327-8827 Physics Tol  Summary.xlsx", BLUE table; from C. Swenson
#># Design field component and systematic multipole errors 
#># Reference radius r = 0.003  m
#># Data structure n (order of multipole), A_n (skew component; Gauss), B_n (skew component; Gauss) 
#
01	+5.397301349e-05	-4.867811094e-01
02	+1.999000500e-03	+2.258870565e-01
03	+2.332167250e+00	-4.514409462e+01
04	-7.218612916e+02	-5.286245766e+04
05	+4.072038055e+05	+3.685194440e+07
06	-6.169754629e+06	+2.147074611e+09
07	-1.850926389e+10	-9.110671002e+11
08	+2.056584876e+12	-9.254631943e+13
09	+1.599566015e+15	-2.719262225e+16
10	+3.046792409e+16	+2.970622599e+18
